order_id,purchase_ts,ship_ts,delivery_ts,refund_ts
37365580904,9/13/19,9/18/19,9/26/19,
009e134dbfe,9/15/19,9/18/19,9/26/19,
a461d670c37,9/15/19,9/18/19,9/26/19,
ff737ce7e9f,9/15/19,9/18/19,9/26/19,
767d1a65427,9/16/19,9/18/19,9/26/19,
c6ed91eca47,9/16/19,9/18/19,9/26/19,
7f454c3126d,9/17/19,9/18/19,9/26/19,
3.77E+79,9/16/19,9/18/19,9/27/19,
7a466107f88,9/17/19,9/18/19,9/27/19,
1c38df6aca9,9/12/19,9/18/19,9/28/19,
ee480891455,9/12/19,9/18/19,9/28/19,
03c8b6e813a,9/12/19,9/18/19,9/29/19,
a4543d31a27,9/15/19,9/18/19,9/29/19,
3c6681ff82e,9/16/19,9/18/19,9/29/19,
1ca1f3954fd,9/13/19,9/18/19,10/1/19,
d7fdd37bdd9,9/15/19,9/18/19,10/1/19,
ffb62a733ad,9/14/19,9/18/19,10/2/19,
23e1c5b98aa,9/16/19,9/18/19,10/2/19,
10e592d7630,9/17/19,9/18/19,10/2/19,
f68a1044b50,9/17/19,9/18/19,10/2/19,
68f3b2971e8,5/25/20,5/31/20,6/7/20,
9b4e9155a71,5/25/20,5/31/20,6/7/20,
11282fa165e,5/26/20,5/31/20,6/7/20,
b8e8e258121,5/26/20,5/31/20,6/7/20,
853ccb15b4c,5/27/20,5/31/20,6/7/20,
30f785ce452,5/27/20,5/31/20,6/7/20,
5e1b5e8aaac,5/27/20,5/31/20,6/7/20,
14631971155,5/28/20,5/31/20,6/7/20,
88afd350435,5/28/20,5/31/20,6/7/20,
eef47ab87dd,5/29/20,5/31/20,6/7/20,
69c1496db1b,5/30/20,5/31/20,6/7/20,
4fd71e46ff9,5/30/20,5/31/20,6/7/20,
1285506e4aa,5/25/20,5/31/20,6/8/20,
1b6cfe9325e,5/25/20,5/31/20,6/8/20,
317bdd29212,5/25/20,5/31/20,6/8/20,
33bed1627ad,5/25/20,5/31/20,6/8/20,
e2b75c41f5f,5/25/20,5/31/20,6/8/20,
e6c8d782b08,5/25/20,5/31/20,6/8/20,
ee58cd46086,5/26/20,5/31/20,6/8/20,
837d4b385db,5/26/20,5/31/20,6/8/20,
da236f87142,5/26/20,5/31/20,6/8/20,
653c723ddc6,5/27/20,5/31/20,6/8/20,
93a95fe7b8b,5/27/20,5/31/20,6/8/20,
0cb50949612,5/28/20,5/31/20,6/8/20,
17e5befa214,5/28/20,5/31/20,6/8/20,
cafcb4d94c8,5/28/20,5/31/20,6/8/20,
35cada7bb19,5/29/20,5/31/20,6/8/20,
1addb053f0a,5/25/20,5/31/20,6/9/20,
57db5cd050c,5/25/20,5/31/20,6/9/20,
cc530d50099,5/25/20,5/31/20,6/9/20,
d2ba798cb12,5/25/20,5/31/20,6/9/20,
a071290210d,5/26/20,5/31/20,6/9/20,
a438f987f86,5/26/20,5/31/20,6/9/20,
acd03da330b,5/26/20,5/31/20,6/9/20,
d3fa52b5f04,5/26/20,5/31/20,6/9/20,
6a99304bf4b,5/27/20,5/31/20,6/9/20,
b597f861f16,5/27/20,5/31/20,6/9/20,
6457904de5a,5/28/20,5/31/20,6/9/20,
622f87ce33f,5/29/20,5/31/20,6/9/20,
ac6965c4b71,5/29/20,5/31/20,6/9/20,
02f80aa5ed2,5/30/20,5/31/20,6/9/20,
88eacc80ba5,5/25/20,5/31/20,6/10/20,
d1fda068053,5/25/20,5/31/20,6/10/20,
03662a6d2f2,5/27/20,5/31/20,6/10/20,
265c6d91042,5/27/20,5/31/20,6/10/20,
77514c4e1cc,5/27/20,5/31/20,6/10/20,
7cb0f72ce18,5/27/20,5/31/20,6/10/20,
a38e1e308d5,5/27/20,5/31/20,6/10/20,
e772fed0194,5/28/20,5/31/20,6/10/20,
06c2397052d,5/29/20,5/31/20,6/10/20,
2b486d18ad0,5/29/20,5/31/20,6/10/20,
44746b0f5ee,5/29/20,5/31/20,6/10/20,
a83dae6595e,5/29/20,5/31/20,6/10/20,
5ed6d91e3c6,5/30/20,5/31/20,6/10/20,
e5773f5f956,5/30/20,5/31/20,6/10/20,
ddbdf3b0f87,5/25/20,5/31/20,6/11/20,
951e9e34b2d,5/25/20,5/31/20,6/11/20,
c9219670342,5/25/20,5/31/20,6/11/20,
e2903928814,5/25/20,5/31/20,6/11/20,
6e4dadf1af1,5/26/20,5/31/20,6/11/20,
b747ecca340,5/26/20,5/31/20,6/11/20,
bfe155b07ae,5/26/20,5/31/20,6/11/20,
ceeb4395f47,5/26/20,5/31/20,6/11/20,
9c69e650cab,5/27/20,5/31/20,6/11/20,
be605347fdb,5/27/20,5/31/20,6/11/20,
0ef6e6ed53d,5/30/20,5/31/20,6/11/20,
63d4fb4124d,5/30/20,5/31/20,6/11/20,
7ed9ad8e7ff,5/30/20,5/31/20,6/11/20,
dc2705d1b3d,5/30/20,5/31/20,6/11/20,
aec2c749d10,5/25/20,5/31/20,6/12/20,6/20/20
2202e32b50b,5/25/20,5/31/20,6/12/20,
47a2bad9681,5/25/20,5/31/20,6/12/20,
6548a4ba48a,5/25/20,5/31/20,6/12/20,
7856f62bd49,5/25/20,5/31/20,6/12/20,
81e69373621,5/25/20,5/31/20,6/12/20,
5252d38b239,5/26/20,5/31/20,6/12/20,
d4a15654628,5/28/20,5/31/20,6/12/20,
5ab6d0d6c31,5/29/20,5/31/20,6/12/20,
19778394e5e,5/30/20,5/31/20,6/12/20,
430a7704216,5/30/20,5/31/20,6/12/20,
4f980077ad7,5/30/20,5/31/20,6/12/20,
548ff3cf1a4,5/25/20,5/31/20,6/13/20,6/14/20
5f7fb87c1ad,5/25/20,5/31/20,6/13/20,
6ad725eb4ff,5/25/20,5/31/20,6/13/20,
185ed0742b3,5/27/20,5/31/20,6/13/20,
5946691bbd4,5/27/20,5/31/20,6/13/20,
32398463614,5/28/20,5/31/20,6/13/20,
0bc574b412c,5/28/20,5/31/20,6/13/20,
47756abd569,5/28/20,5/31/20,6/13/20,
ecb513b9199,5/28/20,5/31/20,6/13/20,
108e4f83be8,5/29/20,5/31/20,6/13/20,
1b7ebe69221,5/30/20,5/31/20,6/13/20,
44ba0ca912c,5/30/20,5/31/20,6/13/20,
26779890a18,5/25/20,5/31/20,6/14/20,
29a33cb2c04,5/25/20,5/31/20,6/14/20,
b4d1a43b634,5/25/20,5/31/20,6/14/20,
e31a7be568b,5/25/20,5/31/20,6/14/20,
f907c90262d,5/25/20,5/31/20,6/14/20,
1d462cdfafe,5/26/20,5/31/20,6/14/20,
4c22163e482,5/26/20,5/31/20,6/14/20,
11917b19abd,5/27/20,5/31/20,6/14/20,
bcb9702259c,5/27/20,5/31/20,6/14/20,
f056f692707,5/28/20,5/31/20,6/14/20,
06e9a18453e,5/29/20,5/31/20,6/14/20,
74af26b024a,5/29/20,5/31/20,6/14/20,
8afc905ab9a,5/29/20,5/31/20,6/14/20,
d60d47d743e,5/29/20,5/31/20,6/14/20,
15e7fed4fb7,5/30/20,5/31/20,6/14/20,
58468929b56,5/30/20,5/31/20,6/14/20,
f74541dace3,2/5/21,2/11/21,2/18/21,2/25/21
42ea1c26f34,2/5/21,2/11/21,2/18/21,
6cd5cc51428,2/5/21,2/11/21,2/18/21,
f3d224324f4,2/6/21,2/11/21,2/18/21,
e14e0819367,2/7/21,2/11/21,2/18/21,
e70c7fd383f,2/7/21,2/11/21,2/18/21,
05a0cf84088,2/8/21,2/11/21,2/18/21,
08376a223c7,2/8/21,2/11/21,2/18/21,
3369c5a2d78,2/8/21,2/11/21,2/18/21,
41cf8991922,2/8/21,2/11/21,2/18/21,
7559c17d0aa,2/9/21,2/11/21,2/18/21,
1d824f07761,2/10/21,2/11/21,2/18/21,
537c3ddb56b,2/10/21,2/11/21,2/18/21,
e3e04d190a3,2/10/21,2/11/21,2/18/21,
fabe3bf3f69,2/10/21,2/11/21,2/18/21,
4713502418d,2/5/21,2/11/21,2/19/21,
10ad8c7c389,2/6/21,2/11/21,2/19/21,
3735f164dec,2/6/21,2/11/21,2/19/21,
38fb6ac5454,2/6/21,2/11/21,2/19/21,
8c9559091d3,2/6/21,2/11/21,2/19/21,
0ce9ce63f2d,2/7/21,2/11/21,2/19/21,
5d48fb5b6f6,2/7/21,2/11/21,2/19/21,
734553301cb,2/7/21,2/11/21,2/19/21,
54ffdd309b4,2/8/21,2/11/21,2/19/21,
9ea55fd7dd1,2/10/21,2/11/21,2/19/21,
b5ec31d4673,2/10/21,2/11/21,2/19/21,
77e9864f293,2/6/21,2/11/21,2/20/21,
e4ce0ca4cb8,2/6/21,2/11/21,2/20/21,
a3e649cd60d,2/7/21,2/11/21,2/20/21,
c5a49ee37f0,2/7/21,2/11/21,2/20/21,
d81d5cbdd04,2/7/21,2/11/21,2/20/21,
061a6a1f24e,2/8/21,2/11/21,2/20/21,
1c946f5660a,2/9/21,2/11/21,2/20/21,
29c1294a1ed,2/9/21,2/11/21,2/20/21,
59a71835ed3,2/9/21,2/11/21,2/20/21,
8d8a2b59c07,2/10/21,2/11/21,2/20/21,
074263c0ff0,2/5/21,2/11/21,2/21/21,2/23/21
7f7e350ef9b,2/5/21,2/11/21,2/21/21,
286eee4105f,2/6/21,2/11/21,2/21/21,
8941aca7b61,2/6/21,2/11/21,2/21/21,
089ba659531,2/7/21,2/11/21,2/21/21,
79778042886,2/9/21,2/11/21,2/21/21,
16585e1d5ae,2/10/21,2/11/21,2/21/21,
5fa1c7c6587,2/10/21,2/11/21,2/21/21,
4d091ce761e,2/5/21,2/11/21,2/22/21,
77fc8dc71ef,2/5/21,2/11/21,2/22/21,
0bd1644ba99,2/6/21,2/11/21,2/22/21,
c80373f7283,2/6/21,2/11/21,2/22/21,
ff78cb22255,2/7/21,2/11/21,2/22/21,
61348a23327,2/5/21,2/11/21,2/23/21,
c8d83451842,2/6/21,2/11/21,2/23/21,
e41ae5c1f16,2/6/21,2/11/21,2/23/21,
5b58b147bd9,2/7/21,2/11/21,2/23/21,
fc3cc250d9c,2/7/21,2/11/21,2/23/21,
077235b7d58,2/8/21,2/11/21,2/23/21,
33eee0f41e3,2/10/21,2/11/21,2/23/21,
c02d9c98397,2/10/21,2/11/21,2/23/21,
583c0c3fe49,2/5/21,2/11/21,2/24/21,
acf79d1051f,2/5/21,2/11/21,2/24/21,
eff4360a7fc,2/5/21,2/11/21,2/24/21,
9adfa74a5c2,2/6/21,2/11/21,2/24/21,
9d7aa9f7a64,2/6/21,2/11/21,2/24/21,
cb70ba3556d,2/7/21,2/11/21,2/24/21,
477d0c9609b,2/8/21,2/11/21,2/24/21,
a4dcf17efe1,2/9/21,2/11/21,2/24/21,
05dfab1fd1a,2/10/21,2/11/21,2/24/21,
1990a0295d2,2/5/21,2/11/21,2/25/21,
4e36dbc1a4b,2/5/21,2/11/21,2/25/21,
086fa3af4f3,2/7/21,2/11/21,2/25/21,
1255a0eb646,2/7/21,2/11/21,2/25/21,
1e46c5ee78c,2/7/21,2/11/21,2/25/21,
4cabaae0da9,2/8/21,2/11/21,2/25/21,
080c424aad7,10/19/21,10/25/21,11/1/21,
764c41c8845,10/19/21,10/25/21,11/1/21,
8895cccfa32,10/21/21,10/25/21,11/1/21,
b9119501ab8,10/21/21,10/25/21,11/1/21,
f7728f247d1,10/23/21,10/25/21,11/1/21,
edfd50db570,10/24/21,10/25/21,11/1/21,
97573cfc1e9,10/19/21,10/25/21,11/2/21,
d560d4ec780,10/19/21,10/25/21,11/2/21,
eb0ed7650f0,10/19/21,10/25/21,11/2/21,
42cfb4a8e85,10/20/21,10/25/21,11/2/21,
55aeb094df6,10/20/21,10/25/21,11/2/21,
04b9a2b68ae,10/21/21,10/25/21,11/2/21,
4249aad3cb5,10/21/21,10/25/21,11/2/21,
edf75997667,10/21/21,10/25/21,11/2/21,
c9fe6783f42,10/22/21,10/25/21,11/2/21,
57bb82624e7,10/23/21,10/25/21,11/2/21,
6a5b5d89359,10/23/21,10/25/21,11/2/21,
8f8c33f4f9c,10/23/21,10/25/21,11/2/21,
91ded9d8c5a,10/23/21,10/25/21,11/2/21,
7b07a0f0d51,10/24/21,10/25/21,11/2/21,
9f41002ea38,10/24/21,10/25/21,11/2/21,
55daa20ad35,10/19/21,10/25/21,11/3/21,
599ea9801e6,10/19/21,10/25/21,11/3/21,
7890114d9c6,10/19/21,10/25/21,11/3/21,
16349b30b8d,10/20/21,10/25/21,11/3/21,
91d6ee078a5,10/20/21,10/25/21,11/3/21,
9e166a9fa62,10/22/21,10/25/21,11/3/21,
86c0e1646ab,10/24/21,10/25/21,11/3/21,
3eb855f3d1a,10/19/21,10/25/21,11/4/21,
4407862b6d1,10/20/21,10/25/21,11/4/21,
4ff20f36772,10/20/21,10/25/21,11/4/21,
6014cd36d51,10/20/21,10/25/21,11/4/21,
d0200274759,10/20/21,10/25/21,11/4/21,
597a646690a,10/21/21,10/25/21,11/4/21,
5e69cb32965,10/22/21,10/25/21,11/4/21,
629989d77fb,10/22/21,10/25/21,11/4/21,
e80f0a9c9a5,10/24/21,10/25/21,11/4/21,
45ec7b8bab8,10/21/21,10/25/21,11/5/21,
ad94741fab0,10/21/21,10/25/21,11/5/21,
243d203c70f,10/22/21,10/25/21,11/5/21,
56ad35b1d47,10/22/21,10/25/21,11/5/21,
829017c0301,10/23/21,10/25/21,11/5/21,
93809024f2a,10/20/21,10/25/21,11/6/21,
ae9480de0d1,10/20/21,10/25/21,11/6/21,
3c03de8404e,10/21/21,10/25/21,11/6/21,
5c3406b94ed,10/23/21,10/25/21,11/6/21,
4a89f3a7845,10/24/21,10/25/21,11/6/21,
4fb01630858,10/24/21,10/25/21,11/6/21,
3f4d05bbabf,10/19/21,10/25/21,11/7/21,
f419dbb01e6,10/19/21,10/25/21,11/7/21,
3439c62b215,10/20/21,10/25/21,11/7/21,
4dcebdc0215,10/21/21,10/25/21,11/7/21,
dae4c7b3140,10/21/21,10/25/21,11/7/21,
43b48ed7507,10/24/21,10/25/21,11/7/21,
7fe8799923b,10/24/21,10/25/21,11/7/21,
ab692caf406,10/24/21,10/25/21,11/7/21,
162acc12009,10/19/21,10/25/21,11/8/21,
2eb0199dd27,10/19/21,10/25/21,11/8/21,
babce92224b,10/19/21,10/25/21,11/8/21,
41b86a0769d,10/20/21,10/25/21,11/8/21,
b20b0fd7913,10/20/21,10/25/21,11/8/21,
f71e6dad006,10/21/21,10/25/21,11/8/21,
21917cd7fe7,10/22/21,10/25/21,11/8/21,
c7cc25dcfd1,10/22/21,10/25/21,11/8/21,
3ecd44b43ac,10/24/21,10/25/21,11/8/21,
4ddf321a446,10/24/21,10/25/21,11/8/21,
07cd174e571,7/2/22,7/8/22,7/15/22,
236bf198fd0,7/4/22,7/8/22,7/15/22,
fa82d57c805,7/5/22,7/8/22,7/15/22,
47fd3df887e,7/6/22,7/8/22,7/15/22,
3079b4b9cbd,7/2/22,7/8/22,7/16/22,
40789795b40,7/2/22,7/8/22,7/16/22,
591d6315310,7/2/22,7/8/22,7/16/22,
1a9f004fec5,7/3/22,7/8/22,7/16/22,
9d7247ad404,7/5/22,7/8/22,7/16/22,
f22c6e52f3d,7/5/22,7/8/22,7/16/22,
a6523f46b7e,7/2/22,7/8/22,7/17/22,
cd707eccef6,7/3/22,7/8/22,7/17/22,
e6d7f27644f,7/3/22,7/8/22,7/17/22,
dde40c42550,7/5/22,7/8/22,7/17/22,
d6572b479fe,7/6/22,7/8/22,7/17/22,
bfaa58c7bea,7/7/22,7/8/22,7/17/22,
47b8fdab033,7/2/22,7/8/22,7/18/22,
f7efa670d0d,7/2/22,7/8/22,7/18/22,
063a8737f29,7/3/22,7/8/22,7/18/22,
6f897a6f6cf,7/3/22,7/8/22,7/18/22,
8e5a832d5c2,7/3/22,7/8/22,7/18/22,
f70878f0f87,7/3/22,7/8/22,7/18/22,
5680a41b88b,7/4/22,7/8/22,7/18/22,
e710730d727,7/5/22,7/8/22,7/18/22,
653fba1b663,7/6/22,7/8/22,7/18/22,
7c3b7249885,7/7/22,7/8/22,7/18/22,
252a44bf13b,7/2/22,7/8/22,7/19/22,
a70462ae401,7/2/22,7/8/22,7/19/22,
0a07af0be02,7/3/22,7/8/22,7/19/22,
19cc465ce60,7/4/22,7/8/22,7/19/22,
9fd104313cc,7/4/22,7/8/22,7/19/22,
0f0425a74db,7/5/22,7/8/22,7/19/22,
40a9f73f8f6,7/5/22,7/8/22,7/19/22,
a08160423cb,7/5/22,7/8/22,7/19/22,
cc22c59f2db,7/5/22,7/8/22,7/19/22,
8d0dd626eab,7/6/22,7/8/22,7/19/22,
a4baa0bd7c8,7/6/22,7/8/22,7/19/22,
d8785c8dbc5,7/6/22,7/8/22,7/19/22,
203fd097ede,7/2/22,7/8/22,7/20/22,
94ebf417555,7/2/22,7/8/22,7/20/22,
5c499bcf826,7/3/22,7/8/22,7/20/22,
086ab79fa32,7/5/22,7/8/22,7/20/22,
e5f55421b14,7/5/22,7/8/22,7/20/22,
609ca6b983c,7/6/22,7/8/22,7/20/22,
b9fcfb972e3,7/7/22,7/8/22,7/20/22,
3fd59c9c8f9,7/2/22,7/8/22,7/21/22,
aff4acad81a,7/2/22,7/8/22,7/21/22,
cfec1f8f6e4,7/2/22,7/8/22,7/21/22,
913153fb295,7/3/22,7/8/22,7/21/22,
faa9d4b76c1,7/3/22,7/8/22,7/21/22,
49be1ae21ed,7/4/22,7/8/22,7/21/22,
6d675615da4,7/4/22,7/8/22,7/21/22,
62d131f2693,7/6/22,7/8/22,7/21/22,
559b27b720f,7/7/22,7/8/22,7/21/22,
bbe19b7af44,7/2/22,7/8/22,7/22/22,
0c7af2c577f,7/3/22,7/8/22,7/22/22,
23063e91931,7/3/22,7/8/22,7/22/22,
caa30a6d8b8,7/3/22,7/8/22,7/22/22,
cfe4d23c867,7/3/22,7/8/22,7/22/22,
405446bcaff,7/4/22,7/8/22,7/22/22,
737509233cd,7/5/22,7/8/22,7/22/22,
c0a75249078,7/5/22,7/8/22,7/22/22,
7baa4a62323,7/7/22,7/8/22,7/22/22,
d4e2c75efbf,7/7/22,7/8/22,7/22/22,
ff106a49015,1/1/19,1/6/19,1/13/19,
a5162ae27f8,1/2/19,1/6/19,1/13/19,
bebd265158f,1/2/19,1/6/19,1/13/19,
55cb61ff9ad,1/3/19,1/6/19,1/13/19,
ad618f08e58,1/5/19,1/6/19,1/13/19,
0d458308dc3,1/2/19,1/6/19,1/14/19,
17fed24bc5c,1/2/19,1/6/19,1/14/19,
96a59c83492,1/3/19,1/6/19,1/14/19,
bbc0e2eea0c,1/3/19,1/6/19,1/14/19,
fa6ba4b0c6a,1/4/19,1/6/19,1/14/19,
04f5dc9a36c,1/5/19,1/6/19,1/14/19,
49588a56db2,1/5/19,1/6/19,1/14/19,
e0498dbd354,1/5/19,1/6/19,1/14/19,
eff73d138dd,1/1/19,1/6/19,1/15/19,
ec146ab30b9,1/2/19,1/6/19,1/15/19,
da91ec93d4f,1/4/19,1/6/19,1/15/19,
3384f4189f9,1/3/19,1/6/19,1/16/19,
a39fc0620ad,1/4/19,1/6/19,1/16/19,
2f14bbd43ac,1/5/19,1/6/19,1/16/19,
4a7c0cfd6ff,1/5/19,1/6/19,1/16/19,
d44cb05a476,1/5/19,1/6/19,1/16/19,
cebc4853cd6,1/1/19,1/6/19,1/17/19,
d2403105dd0,1/2/19,1/6/19,1/17/19,
23536ee5c7c,1/3/19,1/6/19,1/17/19,
7ffe8e23376,1/3/19,1/6/19,1/17/19,
f674fc20e92,1/3/19,1/6/19,1/17/19,
3b16e133ec2,1/4/19,1/6/19,1/17/19,
386694c86a8,1/4/19,1/6/19,1/17/19,
82638e00a97,1/2/19,1/6/19,1/18/19,
aa058bb683a,1/4/19,1/6/19,1/18/19,
d2773ac81e1,1/2/19,1/6/19,1/19/19,
5f88ec250d1,1/5/19,1/6/19,1/19/19,
a224b0fd22c,1/5/19,1/6/19,1/19/19,
20bd52e64b7,1/1/19,1/6/19,1/20/19,
ff85496f03e,1/1/19,1/6/19,1/20/19,
7a315a3f3c0,1/2/19,1/6/19,1/20/19,
79f46fa443a,1/4/19,1/6/19,1/20/19,
42e08ec01a6,9/14/19,9/19/19,9/26/19,
c5fc37d4ba3,9/15/19,9/19/19,9/26/19,
fda4c8255fe,9/15/19,9/19/19,9/26/19,
3d3f663aa2e,9/18/19,9/19/19,9/26/19,
f6c2cafd089,9/13/19,9/19/19,9/27/19,
f5eac94a15b,9/16/19,9/19/19,9/27/19,
1f378309bdb,9/17/19,9/19/19,9/27/19,
019ea1edd9f,9/13/19,9/19/19,9/28/19,
d76d137ccfc,9/14/19,9/19/19,9/28/19,
da1762fd9ed,9/15/19,9/19/19,9/28/19,
7840b6fbd70,9/16/19,9/19/19,9/29/19,
2bb5a58caac,9/18/19,9/19/19,9/29/19,
9357fdd8465,9/18/19,9/19/19,9/29/19,
d7fcb527b4f,9/18/19,9/19/19,9/29/19,
5fd6ff084c5,9/15/19,9/19/19,10/1/19,
da57bb6b42e,9/15/19,9/19/19,10/1/19,
235e65fa2e8,9/16/19,9/19/19,10/1/19,
81c872cba93,9/18/19,9/19/19,10/1/19,
f472da19b25,9/15/19,9/19/19,10/2/19,
67211675fac,9/17/19,9/19/19,10/2/19,
a6a59819a47,9/13/19,9/19/19,10/3/19,
42f500cf7d6,9/14/19,9/19/19,10/3/19,
cb0d4ad85ad,9/14/19,9/19/19,10/3/19,
6830bed553c,9/17/19,9/19/19,10/3/19,
ec78e614c93,9/17/19,9/19/19,10/3/19,
3d24adcbb24,5/26/20,6/1/20,6/8/20,
723ef797947,5/26/20,6/1/20,6/8/20,
3234e22b7e7,5/27/20,6/1/20,6/8/20,
30ec05b7df7,5/27/20,6/1/20,6/8/20,
74cd47b9f00,5/27/20,6/1/20,6/8/20,
8df0017bff7,5/27/20,6/1/20,6/8/20,
facc42e6e44,5/27/20,6/1/20,6/8/20,
fbcb2fa3421,5/27/20,6/1/20,6/8/20,
bc38bece988,5/28/20,6/1/20,6/8/20,
bbd50a1efcb,5/29/20,6/1/20,6/8/20,
950db051c1a,5/30/20,6/1/20,6/8/20,
c4319332076,5/30/20,6/1/20,6/8/20,
eef1ec433eb,5/30/20,6/1/20,6/8/20,
a47437370cd,5/26/20,6/1/20,6/9/20,
fb9808b3678,5/26/20,6/1/20,6/9/20,
9da05ae9829,5/27/20,6/1/20,6/9/20,
9fc57e037ae,5/27/20,6/1/20,6/9/20,
6707ee1e9f1,5/28/20,6/1/20,6/9/20,
2835ab0904f,5/28/20,6/1/20,6/9/20,
ff28a2a9662,5/28/20,6/1/20,6/9/20,
52e084de319,5/29/20,6/1/20,6/9/20,6/16/20
11e85a098d0,5/29/20,6/1/20,6/9/20,
21226382a4d,5/29/20,6/1/20,6/9/20,
ddf73a02c4c,5/29/20,6/1/20,6/9/20,
f2e1546cda2,5/29/20,6/1/20,6/9/20,
ec299f2abe0,5/30/20,6/1/20,6/9/20,
f671799d366,5/30/20,6/1/20,6/9/20,
4b7c00f4d2a,5/27/20,6/1/20,6/10/20,
ce3d84aa00d,5/27/20,6/1/20,6/10/20,
348bac1650d,5/28/20,6/1/20,6/10/20,
502cc773fd2,5/28/20,6/1/20,6/10/20,
76a06c60fa5,5/28/20,6/1/20,6/10/20,
9ec626e46a0,5/29/20,6/1/20,6/10/20,6/19/20
ca1f90daeed,5/29/20,6/1/20,6/10/20,
aa49800b9da,5/30/20,6/1/20,6/10/20,
2305adb0cb1,5/30/20,6/1/20,6/10/20,
a37f6c9aaaa,5/30/20,6/1/20,6/10/20,
0a2d967f561,5/31/20,6/1/20,6/10/20,
8d64a0555ce,5/26/20,6/1/20,6/11/20,
3bdc50c29ef,5/27/20,6/1/20,6/11/20,
bfec6f83a77,5/27/20,6/1/20,6/11/20,
29b9738150b,5/28/20,6/1/20,6/11/20,
352d0b2bb68,5/28/20,6/1/20,6/11/20,
fe7db67b64d,5/28/20,6/1/20,6/11/20,
ac4d6c22210,5/29/20,6/1/20,6/11/20,
0a67da5335c,5/30/20,6/1/20,6/11/20,
915a9e1844a,5/30/20,6/1/20,6/11/20,
486b7fe82d5,5/31/20,6/1/20,6/11/20,
66da27a534a,5/26/20,6/1/20,6/12/20,
b92f654fe34,5/26/20,6/1/20,6/12/20,
f933e2f2126,5/26/20,6/1/20,6/12/20,
deacac1e2c6,5/27/20,6/1/20,6/12/20,
a1af5f4b100,5/28/20,6/1/20,6/12/20,
7b5ab164986,5/30/20,6/1/20,6/12/20,
c8df591f1d3,5/30/20,6/1/20,6/12/20,
9f414e6a1bd,5/31/20,6/1/20,6/12/20,
d3a50058235,5/31/20,6/1/20,6/12/20,
f142077cd7b,5/31/20,6/1/20,6/12/20,
094406cdf35,5/26/20,6/1/20,6/13/20,
7013230ca38,5/26/20,6/1/20,6/13/20,
f834e58cc59,5/26/20,6/1/20,6/13/20,
18a6419e2ab,5/28/20,6/1/20,6/13/20,
7c84a9b09c0,5/31/20,6/1/20,6/13/20,
9dabab31f24,5/31/20,6/1/20,6/13/20,
d2f7378935c,5/31/20,6/1/20,6/13/20,
da42a15938b,5/31/20,6/1/20,6/13/20,
feb2881a045,5/31/20,6/1/20,6/13/20,
acb388a68e7,5/27/20,6/1/20,6/14/20,
fca0bd50dc2,5/27/20,6/1/20,6/14/20,
66e89427571,5/28/20,6/1/20,6/14/20,6/17/20
030ebd0969e,5/28/20,6/1/20,6/14/20,
34523a93dc8,5/28/20,6/1/20,6/14/20,
6bdfd645aab,5/28/20,6/1/20,6/14/20,
c0a62c150ac,5/30/20,6/1/20,6/14/20,
bdb05e43e60,5/26/20,6/1/20,6/15/20,
913481283be,5/27/20,6/1/20,6/15/20,
9a3c109f2f2,5/27/20,6/1/20,6/15/20,
afe9881d5f3,5/27/20,6/1/20,6/15/20,
132be302a71,5/28/20,6/1/20,6/15/20,
30a0b8dfbb7,5/28/20,6/1/20,6/15/20,
afadd274555,5/28/20,6/1/20,6/15/20,
47e627588ef,5/29/20,6/1/20,6/15/20,
50af87a0a74,5/29/20,6/1/20,6/15/20,
e92642485bc,5/29/20,6/1/20,6/15/20,
520086df623,5/30/20,6/1/20,6/15/20,
19dff32330b,2/6/21,2/12/21,2/19/21,
503b520f2c9,2/6/21,2/12/21,2/19/21,
6017fdffc77,2/6/21,2/12/21,2/19/21,
bd4fa5004ac,2/6/21,2/12/21,2/19/21,
4a6a6d829c1,2/7/21,2/12/21,2/19/21,
ec30317102f,2/7/21,2/12/21,2/19/21,
878883470ff,2/8/21,2/12/21,2/19/21,
dc9497f43a6,2/8/21,2/12/21,2/19/21,
ee2d6fa882d,2/10/21,2/12/21,2/19/21,
cabce82d380,2/6/21,2/12/21,2/20/21,
d32ab930379,2/6/21,2/12/21,2/20/21,
5676557b310,2/7/21,2/12/21,2/20/21,
a3df8282ec3,2/9/21,2/12/21,2/20/21,
b6ffd1e2830,2/9/21,2/12/21,2/20/21,
400355514ff,2/10/21,2/12/21,2/20/21,
0f9c61a0bb0,2/11/21,2/12/21,2/20/21,
4d4dea776a1,2/11/21,2/12/21,2/20/21,
caafadc12d7,2/11/21,2/12/21,2/20/21,
0f9262e09ff,2/6/21,2/12/21,2/21/21,
6d71a014b78,2/6/21,2/12/21,2/21/21,
61c64484bef,2/7/21,2/12/21,2/21/21,
885e848efdc,2/7/21,2/12/21,2/21/21,
f1b4dba261a,2/7/21,2/12/21,2/21/21,
fcf89e51190,2/7/21,2/12/21,2/21/21,
ea37c1a1d5a,2/8/21,2/12/21,2/21/21,
33504aeac26,2/9/21,2/12/21,2/21/21,
cbe03a2535a,2/9/21,2/12/21,2/21/21,
ed8742d915b,2/9/21,2/12/21,2/21/21,
000a3cf882e,2/10/21,2/12/21,2/21/21,
398312f22bf,2/11/21,2/12/21,2/21/21,
27400fcfd96,2/6/21,2/12/21,2/22/21,
